InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour,Agency
2025284004,10/9/2025 9:57:31 PM,1101-BLK E BROADWAY,          ,1690071.5,1135377.5,Medical Response,2513827.0,70D ,Thursday,21,CFD 
2025284002,10/9/2025 9:56:09 PM,1408-N207 W BUSINESS LOOP 70,          ,1680393.25,1140588.88,Medical Response,2513826.0,10  ,Thursday,21,CFD 
2025283977,10/9/2025 9:15:16 PM,14701 N SUNNYSLOPE,          ,1715215.13,1197969.25,Medical Response,25003200.0,102 ,Thursday,21,BCFD
2025283939,10/9/2025 8:14:22 PM,4815 STONINGTON DR,          ,1666271.5,1116437.88,Smoke Alarm,2513825.0,60  ,Thursday,20,CFD 
2025283930,10/9/2025 8:01:04 PM,5500 W VAN HORN TAVERN RD,          ,1664390.38,1141795.75,Medical Response,2513824.0,50  ,Thursday,20,CFD 
2025283897,10/9/2025 7:01:35 PM,2316 ROSE DR,          ,1674907.5,1145912.25,Medical Response,2513823.0,10  ,Thursday,19,CFD 
2025283888,10/9/2025 6:48:09 PM,1126 W STEWART RD,          ,1681218.63,1134062.5,Medical Response,2513822.0,50  ,Thursday,18,CFD 
2025283872,10/9/2025 6:32:33 PM,1509 ASHLEY ST,          ,1692571.25,1141263.88,Medical Response,2513821.0,30  ,Thursday,18,CFD 
2025283834,10/9/2025 5:50:53 PM,3105-303B BLUFF CREEK DR,          ,1697282.88,1121997.0,Medical Response,2513820.0,80  ,Thursday,17,CFD 
2025283831,10/9/2025 5:48:50 PM,S OLD 63/E STADIUM BLVD,          ,1694042.88,1128310.88,Motor Vehicle Collision,2513819.0,80  ,Thursday,17,CFD 
2025283829,10/9/2025 5:48:22 PM,4511-A WATERLOO DR,          ,1706008.63,1143748.63,Medical Response,2513818.0,40  ,Thursday,17,CFD 
2025283811,10/9/2025 5:25:59 PM,1415 W WORLEY ST,          ,1680119.38,1138580.38,Motor Vehicle Collision,2513817.0,20  ,Thursday,17,CFD 
2025283795,10/9/2025 5:06:49 PM,4801 MUIRFIELD CT,          ,1677773.75,1116337.5,Medical Response,2513816.0,60  ,Thursday,17,CFD 
2025283761,10/9/2025 4:20:05 PM,1 CHAMPIONS DR,          ,1687735.13,1128508.63,Medical Response,2513814.0,MUG1,Thursday,16,CFD 
2025283716,10/9/2025 3:30:43 PM,3501-80 CLARK LN,          ,1701180.13,1141323.25,Medical Response,2513813.0,40  ,Thursday,15,CFD 
2025283706,10/9/2025 3:22:34 PM,GRINDSTONE PKWY/BLUFF CREEK DR,          ,1697736.5,1121336.38,Vehicle Collision,2513812.0,80  ,Thursday,15,CFD 
2025283683,10/9/2025 3:01:25 PM,3801 FLATWATER DR,          ,1703068.75,1159829.38,Smoke Alarm,2513811.0,30  ,Thursday,15,CFD 
2025283677,10/9/2025 2:59:42 PM,E BROADWAY/N FIRST ST,          ,1686959.75,1135436.63,Motor Vehicle Collision,2513810.0,50  ,Thursday,14,CFD 
2025283673,10/9/2025 2:54:19 PM,203 S NINTH ST,          ,1689391.38,1134524.25,Medical Response,2513809.0,MUG1,Thursday,14,CFD 
2025283646,10/9/2025 2:34:49 PM,N HWY 63 SB/E PEABODY RD,          ,1688617.0,1181035.88,Citizen Assist/Service Call,25003198.0,110 ,Thursday,14,BCFD
2025283645,10/9/2025 2:34:30 PM,411 S PROVIDENCE RD,          ,1687408.63,1133638.88,Medical Response,2513807.0,50  ,Thursday,14,CFD 
2025283635,10/9/2025 2:23:42 PM,2112-112 E BUSINESS LOOP 70,          ,1695527.13,1139558.5,Medical Response,2513806.0,40  ,Thursday,14,CFD 
2025283614,10/9/2025 2:02:09 PM,25-A CONLEY RD,          ,1698339.38,1134731.0,Medical Response,2513805.0,80  ,Thursday,14,CFD 
2025283584,10/9/2025 1:41:41 PM,1615-P1 W BUSINESS LOOP 70,          ,1679186.25,1145098.63,Motor Vehicle Collision,2513804.0,10  ,Thursday,13,CFD 
2025283580,10/9/2025 1:38:06 PM,4913 GEYSER BLVD,          ,1708046.13,1143714.63,Medical Response,2513803.0,40  ,Thursday,13,CFD 
2025283571,10/9/2025 1:31:21 PM,100 E BUSINESS LOOP 70,          ,1687048.88,1140130.13,Motor Vehicle Collision,2513802.0,20  ,Thursday,13,CFD 
2025283552,10/9/2025 1:19:06 PM,109-215 N KEENE ST,          ,1699878.75,1135842.0,Medical Response,2513801.0,80  ,Thursday,13,CFD 
2025283541,10/9/2025 1:12:42 PM,N PROVIDENCE RD/E BUSINESS LOOP 70,          ,1687640.13,1140136.25,Vehicle Collision with Injuries,2513800.0,20  ,Thursday,13,CFD 
2025283488,10/9/2025 12:41:18 PM,E BROWN SCHOOL RD/E BROWN SCHOOL RD OFFR SB,          ,1696669.5,1153142.38,Vehicle Collision with Injuries,2513799.0,104 ,Thursday,12,CFD 
2025283441,10/9/2025 11:47:11 AM,7650 S HWY 163,          ,1693172.63,1103002.63,Medical Response,25003196.0,240 ,Thursday,11,BCFD
2025283430,10/9/2025 11:34:22 AM,705 E WALNUT ST,          ,1689047.75,1135943.75,Medical Response,2513796.0,COUR,Thursday,11,CFD 
2025283415,10/9/2025 11:19:05 AM,550-226 STONE VALLEY PKWY,          ,1667940.88,1135078.75,Medical Response,2513795.0,50  ,Thursday,11,CFD 
2025283412,10/9/2025 11:15:18 AM,2211 N LAKELAND DR,          ,1713041.25,1142899.75,Medical Response,25003195.0,105 ,Thursday,11,BCFD
2025283400,10/9/2025 11:03:58 AM,7651 E HWY WW,          ,1719695.75,1126264.5,Smoke Alarm,25003194.0,114 ,Thursday,11,BCFD
2025283346,10/9/2025 9:58:01 AM,3105-318 BLUFF CREEK DR,          ,1697282.88,1121997.0,Medical Response,2513791.0,80  ,Thursday,9,CFD 
2025283344,10/9/2025 9:54:11 AM,5700 GEYSER BLVD,          ,1711285.13,1143518.75,Smoke Alarm,2513792.0,40  ,Thursday,9,CFD 
2025283295,10/9/2025 8:59:17 AM,2518 ST REGIS CT,          ,1675711.75,1109116.38,Medical Response,2513790.0,60  ,Thursday,8,CFD 
2025283217,10/9/2025 7:30:33 AM,405 VIEUX CARRE CT,          ,1672769.0,1139186.0,Medical Response,2513789.0,50  ,Thursday,7,CFD 
2025283202,10/9/2025 6:22:32 AM,2214 MACE DR,          ,1695531.75,1116884.88,Medical Response,2513788.0,60  ,Thursday,6,CFD 
2025283197,10/9/2025 5:43:48 AM,1408 S EAST GEORGETOWN LOOP,          ,1666571.38,1131035.5,Smoke Alarm,25003193.0,111 ,Thursday,5,BCFD
2025283192,10/9/2025 5:19:14 AM,3513 YELLOWWOOD DR,          ,1702099.88,1158007.13,Fire Alarm,2513787.0,30  ,Thursday,5,CFD 
2025283182,10/9/2025 3:57:47 AM,903-4220 HITT ST,          ,1689701.0,1131378.5,Medical Response,2513786.0,MUG1,Thursday,3,CFD 
2025283161,10/9/2025 2:19:59 AM,3700-226 LENOIR ST,          ,1699822.13,1120099.5,Medical Response,2513784.0,80  ,Thursday,2,CFD 
2025283112,10/9/2025 12:56:37 AM,929 E BROADWAY,          ,1689723.13,1135436.5,Medical Response,2513782.0,70D ,Thursday,0,CFD 
2025283111,10/9/2025 12:54:36 AM,710 S COLLEGE AVE,          ,1691137.75,1132350.5,Smoke Alarm,2513783.0,MUG2,Thursday,0,CFD 
2025283102,10/9/2025 12:43:22 AM,5824 LENTZ LOOP,          ,1711951.0,1144590.88,Fire Alarm,2513781.0,40  ,Thursday,0,CFD 
2025283091,10/9/2025 12:18:54 AM,1 A3,          ,,,Medical Response,25003192.0,    ,Thursday,0,BCFD
2025283081,10/8/2025 11:56:07 PM,1609-B BOYD LN,          ,1705338.0,1141374.25,Medical Response,2513780.0,40  ,Wednesday,23,CFD 
2025283072,10/8/2025 11:47:00 PM,1703 TIMBER CREEK DR,          ,1676378.38,1143264.0,Medical Response,2513779.0,10  ,Wednesday,23,CFD 
2025283065,10/8/2025 11:33:31 PM,29 S TENTH ST,          ,1689711.63,1135048.75,Medical Response,2513778.0,70D ,Wednesday,23,CFD 
2025283056,10/8/2025 11:18:29 PM,2125 N TRAILS WEST AVE,          ,1651478.13,1146581.75,Medical Response,25003191.0,103 ,Wednesday,23,BCFD
2025283023,10/8/2025 10:31:03 PM,2400-1507 E NIFONG BLVD,          ,1696375.25,1118343.75,Smoke Alarm,2513776.0,60  ,Wednesday,22,CFD 
2025283017,10/8/2025 10:23:02 PM,2510 SOUTH LEISURELY WAY,          ,1697077.38,1145561.0,Medical Response,2513775.0,30  ,Wednesday,22,CFD 
2025283006,10/8/2025 10:12:20 PM,2900 S RUNNING DEER CT,          ,1705797.75,1123269.38,Medical Response,25003190.0,113 ,Wednesday,22,BCFD
2025282985,10/8/2025 9:46:42 PM,2400-A BERNADETTE DR,          ,1675190.75,1139969.13,Unknown Problem,2513774.0,10  ,Wednesday,21,CFD 
2025282963,10/8/2025 9:17:59 PM,700-309 N GARTH AVE,          ,1686390.5,1138358.25,Medical Response,2513773.0,20  ,Wednesday,21,CFD 
2025282957,10/8/2025 9:13:54 PM,111 HITT ST,          ,1689931.5,1134696.13,Medical Response,2513772.0,70D ,Wednesday,21,CFD 
2025282953,10/8/2025 9:10:41 PM,1202 PARK AVE,          ,1690950.63,1136933.5,Medical Response,2513771.0,20  ,Wednesday,21,CFD 
2025282905,10/8/2025 8:11:27 PM,3500 SNOW LEOPARD DR,          ,1684723.63,1148030.88,Medical Response,2513768.0,10  ,Wednesday,20,CFD 
2025282894,10/8/2025 7:57:28 PM,1107 GRAND AVE,          ,1686869.75,1139705.0,Medical Response,2513767.0,20  ,Wednesday,19,CFD 
2025282889,10/8/2025 7:54:09 PM,2510 SOUTH LEISURELY WAY,          ,1697077.38,1145561.0,Medical Response,2513766.0,30  ,Wednesday,19,CFD 
2025282880,10/8/2025 7:41:44 PM,5200-126 E OLD MILLERS RD,          ,1708354.13,1111645.25,Medical Response,2513765.0,80  ,Wednesday,19,CFD 
2025282877,10/8/2025 7:37:03 PM,1509 ASHLEY ST,          ,1692571.25,1141263.88,Medical Response,2513764.0,30  ,Wednesday,19,CFD 
2025282866,10/8/2025 7:29:16 PM,619 PARK AVE,          ,1688825.63,1136616.63,Medical Response,2513763.0,20  ,Wednesday,19,CFD 
2025282860,10/8/2025 7:25:57 PM,2510 SOUTH LEISURELY WAY,          ,1697077.38,1145561.0,Medical Response,2513762.0,30  ,Wednesday,19,CFD 
2025282841,10/8/2025 7:09:32 PM,E STADIUM BLVD/ROCK QUARRY RD,          ,1690731.88,1129260.13,Vehicle Collision Fluid Leak,2513761.0,MUG2,Wednesday,19,CFD 
2025282840,10/8/2025 7:06:39 PM,200 HICKMAN AVE,          ,1687126.38,1137854.25,Medical Response,2513760.0,20  ,Wednesday,19,CFD 
2025282786,10/8/2025 6:02:18 PM,1102-411 LOCUST ST,          ,1690086.5,1134491.13,Medical Response,2513758.0,70  ,Wednesday,18,CFD 
2025282778,10/8/2025 5:51:15 PM,PARIS RD/N HWY 63 NB,          ,1701282.0,1148771.0,Unknown Problem,2513757.0,30  ,Wednesday,17,CFD 
2025282755,10/8/2025 5:23:10 PM,5747 E SING DR,          ,1711368.88,1146081.25,Unknown Problem,25003189.0,104 ,Wednesday,17,BCFD
2025282750,10/8/2025 5:19:17 PM,2509 ANDY DR,          ,1695727.13,1144634.5,Carbon Monoxide Alarm,2513756.0,30  ,Wednesday,17,CFD 
2025282748,10/8/2025 5:17:05 PM,4515 MAXWELL LN,          ,1667887.88,1138160.88,Medical Response,2513755.0,50  ,Wednesday,17,CFD 
2025282718,10/8/2025 4:55:04 PM,4809 MONITEAU CT,          ,1707562.63,1143776.0,Medical Response,2513754.0,40  ,Wednesday,16,CFD 
2025282647,10/8/2025 3:48:53 PM,2101-M W BROADWAY,          ,1676454.25,1136605.5,Medical Response,2513752.0,50  ,Wednesday,15,CFD 
2025282636,10/8/2025 3:43:53 PM,7975 N WAGON TRAIL RD,          ,1691635.38,1168338.88,Investigation,25003188.0,104 ,Wednesday,15,BCFD
2025282570,10/8/2025 2:29:19 PM,5560-BLK CLARK LN,          ,1710512.38,1139668.75,Motor Vehicle Collision,25003186.0,40  ,Wednesday,14,BCFD
2025282547,10/8/2025 2:07:35 PM,400 N PROVIDENCE RD,          ,1687744.38,1137126.88,Medical Response,2513749.0,20  ,Wednesday,14,CFD 
2025282520,10/8/2025 1:37:08 PM,126 N TENTH ST,          ,1689828.88,1136060.0,Medical Response,2513748.0,70D ,Wednesday,13,CFD 
2025282477,10/8/2025 12:45:58 PM,809 RICHMOND AVE,          ,1688312.5,1131794.63,Smoke Alarm,2513747.0,MUG1,Wednesday,12,CFD 
2025282472,10/8/2025 12:43:31 PM,803 S HENRY CLAY BLVD,          ,1707869.75,1067916.88,Public Relations,2510080002.0,210S,Wednesday,12,SBFD
2025282470,10/8/2025 12:41:36 PM,4230 PHILIPS FARM RD,          ,1700184.38,1117409.0,Medical Response,2513746.0,MUG2,Wednesday,12,CFD 
2025282452,10/8/2025 12:15:40 PM,114-BLK W BUSINESS LOOP 70,          ,1686216.25,1140354.75,Unknown Problem,2513745.0,20  ,Wednesday,12,CFD 
2025282447,10/8/2025 12:13:35 PM,7 HOSPITAL DR,          ,1689228.5,1130877.75,Medical Response,2513744.0,MUG1,Wednesday,12,CFD 
2025282433,10/8/2025 12:02:49 PM,4981 N BURNING BUSH CT,          ,1689905.5,1155118.63,Medical Response,25003185.0,110 ,Wednesday,12,BCFD
2025282365,10/8/2025 10:43:52 AM,1609 AFFIRMED DR,          ,1693078.63,1148387.25,Medical Response,2513742.0,30  ,Wednesday,10,CFD 
2025282356,10/8/2025 10:39:13 AM,10601 E SOUTH LA VISTA DR,          ,1733334.0,1141193.5,Medical Response,25003184.0,105 ,Wednesday,10,BCFD
2025282354,10/8/2025 10:38:14 AM,9803-33 N RTE B,          ,1708196.38,1177221.25,Medical Response,25003183.0,104 ,Wednesday,10,BCFD
2025282342,10/8/2025 10:31:21 AM,N STADIUM BLVD/W ASH ST,          ,1677031.88,1137550.5,Motor Vehicle Collision,2513741.0,50  ,Wednesday,10,CFD 
2025282305,10/8/2025 10:00:32 AM,1100 WOODLAND SPRINGS CT,          ,1701814.25,1139322.0,Alarm,2513740.0,40  ,Wednesday,10,CFD 
2025282294,10/8/2025 9:53:57 AM,100 N OLD 63,          ,1694211.0,1135502.5,Medical Response,2513739.0,80  ,Wednesday,9,CFD 
2025282279,10/8/2025 9:39:48 AM,1800-140 E PRATHERSVILLE RD,          ,1693475.75,1156167.88,Medical Response,25003182.0,104 ,Wednesday,9,BCFD
2025282262,10/8/2025 9:27:57 AM,109-115 N KEENE ST,          ,1699892.88,1135842.75,Medical Response,2513737.0,80  ,Wednesday,9,CFD 
2025282230,10/8/2025 9:01:35 AM,4312-2 RICE RD,          ,1705365.0,1142893.63,Medical Response,2513736.0,40  ,Wednesday,9,CFD 
2025282224,10/8/2025 8:58:01 AM,GRAY OAK DR/BUTTONWOOD DR,          ,1688581.13,1121292.25,Medical Response,2513735.0,60  ,Wednesday,8,CFD 
2025282204,10/8/2025 8:51:33 AM,1800-140 E PRATHERSVILLE RD,          ,1693475.75,1156167.88,Medical Response,25003181.0,104 ,Wednesday,8,BCFD
2025282199,10/8/2025 8:42:40 AM,205 WHITE RIVER DR,          ,1687641.75,1154810.75,Medical Response,2513734.0,10  ,Wednesday,8,CFD 
2025282191,10/8/2025 8:34:23 AM,8001 N BALLEW RD,          ,1730513.5,1168095.0,Medical Response,25003180.0,105 ,Wednesday,8,BCFD
2025282172,10/8/2025 8:21:09 AM,808 VALLEY CT,          ,1681253.13,1132818.5,Medical Response,2513733.0,50  ,Wednesday,8,CFD 
2025282169,10/8/2025 8:14:05 AM,803 S HENRY CLAY BLVD,          ,1707869.75,1067916.88,Public Relations,2510080001.0,210S,Wednesday,8,SBFD
2025282155,10/8/2025 8:01:37 AM,2145 E COUNTY DR,          ,1694753.63,1155004.0,Structure Fire,,104 ,Wednesday,8,CFD 
2025282106,10/8/2025 7:19:07 AM,1201 N COLLEGE AVE,          ,1691181.38,1139601.13,Medical Response,2513731.0,70  ,Wednesday,7,CFD 
2025282059,10/8/2025 3:41:59 AM,S NINTH ST/LOCUST ST,          ,1689435.88,1134650.38,Medical Response,2513729.0,70D ,Wednesday,3,CFD 
2025282031,10/8/2025 2:05:01 AM,107 E STONE ST,          ,1702987.13,1239313.88,Medical Response,25003179.0,160 ,Wednesday,2,BCFD
2025282026,10/8/2025 1:55:39 AM,N PROVIDENCE RD/I70 E,          ,1687699.13,1141726.38,Motor Vehicle Collision,2513728.0,10  ,Wednesday,1,CFD 
2025282022,10/8/2025 1:47:40 AM,109-120 N KEENE ST,          ,1699894.5,1135817.38,Medical Response,2513727.0,80  ,Wednesday,1,CFD 
2025282011,10/8/2025 1:17:04 AM,119 S SEVENTH ST,          ,1688750.75,1134805.88,Medical Response,2513726.0,70D ,Wednesday,1,CFD 
2025282003,10/8/2025 1:03:11 AM,2309-309 W BROADWAY,          ,1676275.0,1136788.13,Medical Response,2513725.0,50  ,Wednesday,1,CFD 
2025281949,10/7/2025 10:36:00 PM,1939 LASSO CIR,          ,1713911.5,1126693.88,Smoke Alarm,2513724.0,80  ,Tuesday,22,CFD 
2025281915,10/7/2025 9:25:17 PM,701-205 BLUE RIDGE RD,          ,1689108.5,1147101.25,Medical Response,2513722.0,10  ,Tuesday,21,CFD 
2025281901,10/7/2025 9:02:18 PM,5618 LIGHTPOST DR,          ,1710671.0,1130790.0,Fire Alarm,2513721.0,80  ,Tuesday,21,CFD 
2025281890,10/7/2025 8:48:41 PM,4201 BOLD VENTURE DR,          ,1692785.25,1150567.13,Medical Response,2513720.0,30  ,Tuesday,20,CFD 
2025281843,10/7/2025 7:29:14 PM,6528 DAYCREW LOOP,          ,1679511.88,1107688.5,Structure Fire,2513719.0,60  ,Tuesday,19,CFD 
2025281839,10/7/2025 7:25:06 PM,5908 SCREAMING EAGLE LN,          ,1712120.13,1129212.38,Smoke Alarm,2513718.0,80  ,Tuesday,19,CFD 
2025281826,10/7/2025 7:06:18 PM,1502-BLK CITADEL DR,          ,1692722.63,1153681.13,Unknown Problem,2513717.0,30  ,Tuesday,19,CFD 
2025281818,10/7/2025 6:55:50 PM,201 RAY YOUNG DR,          ,1696590.0,1127175.5,Fire Alarm,2513716.0,80  ,Tuesday,18,CFD 
2025281809,10/7/2025 6:42:59 PM,1509 ASHLEY ST,          ,1692571.25,1141263.88,Medical Response,2513714.0,30  ,Tuesday,18,CFD 
2025281798,10/7/2025 6:31:28 PM,5408 BASELINE PL,          ,1687071.0,1156224.63,Medical Response,2513712.0,10  ,Tuesday,18,CFD 
2025281794,10/7/2025 6:26:12 PM,E GREEN MEADOWS RD/E NIFONG BLVD,          ,1689906.13,1120269.75,Vehicle Collision with Injuries,2513713.0,60  ,Tuesday,18,CFD 
2025281790,10/7/2025 6:11:16 PM,15 E WORLEY ST,          ,1686658.63,1137785.88,Residential Structure Fire,2513711.0,20  ,Tuesday,18,CFD 
2025281784,10/7/2025 5:59:39 PM,201 W DRIPPING SPRINGS RD,          ,1685541.0,1184014.88,Medical Response,25003178.0,101 ,Tuesday,17,BCFD
2025281761,10/7/2025 5:25:24 PM,1509 ASHLEY ST,          ,1692571.25,1141263.88,Medical Response,2513710.0,30  ,Tuesday,17,CFD 
2025281746,10/7/2025 5:15:21 PM,600 E BROADWAY,          ,1688620.75,1135282.88,Medical Response,2513709.0,70D ,Tuesday,17,CFD 
2025281738,10/7/2025 5:07:49 PM,114-XYZ S ROLLINS ST,          ,1743086.0,1229915.75,Public Relations,25003177.0,150 ,Tuesday,17,BCFD
2025281707,10/7/2025 4:30:27 PM,3303 PREMIER LN,          ,1700623.5,1151921.88,Medical Response,2513707.0,30  ,Tuesday,16,CFD 
2025281689,10/7/2025 4:04:43 PM,218-23 N OLD 63,          ,1694205.13,1136528.75,Medical Response,2513706.0,80  ,Tuesday,16,CFD 
2025281683,10/7/2025 3:54:16 PM,S COLLEGE AVE/HOSPITAL DR,          ,1691019.38,1130296.38,Motor Vehicle Collision,2513705.0,MUG2,Tuesday,15,CFD 
2025281668,10/7/2025 3:44:30 PM,E OAKLAND CHURCH RD/N RTE B,          ,1704422.25,1163744.88,Motor Vehicle Collision,25003176.0,104 ,Tuesday,15,BCFD
2025281640,10/7/2025 3:05:16 PM,3712-4101 W BROADWAY,          ,1671594.63,1136002.13,Medical Response,2513704.0,50  ,Tuesday,15,CFD 
2025281636,10/7/2025 3:01:34 PM,4205 BRUNSWICK DR,          ,1698342.25,1150518.0,Medical Response,2513703.0,30  ,Tuesday,15,CFD 
2025281632,10/7/2025 2:57:26 PM,804-8 HUNT AVE,          ,1680217.25,1139596.25,Medical Response,2513702.0,20  ,Tuesday,14,CFD 
2025281591,10/7/2025 2:00:54 PM,RANGE LINE ST/SMITH ST,          ,1690229.38,1139239.0,Electrical Hazard,2513701.0,20  ,Tuesday,14,CFD 
2025281568,10/7/2025 1:33:04 PM,4011 IVANHOE BLVD,          ,1670248.0,1140177.63,Fire Alarm,2513700.0,50  ,Tuesday,13,CFD 
2025281567,10/7/2025 1:30:55 PM,1612-143 N PROVIDENCE RD,          ,1688133.75,1142247.63,Medical Response,2513699.0,10  ,Tuesday,13,CFD 
2025281548,10/7/2025 1:06:28 PM,701-306 BLUE RIDGE RD,          ,1689108.5,1147101.25,Medical Response,2513698.0,10  ,Tuesday,13,CFD 
2025281545,10/7/2025 1:03:49 PM,300 NIKKI WAY,          ,1684872.13,1114169.0,Medical Response,2513697.0,60  ,Tuesday,13,CFD 
2025281511,10/7/2025 12:27:20 PM,1005-A CLUB VILLAGE DR,          ,1681721.5,1120368.63,Medical Response,2513696.0,60  ,Tuesday,12,CFD 
2025281490,10/7/2025 12:10:53 PM,OAKLAND GRAVEL RD/SEARS CT,          ,1696571.75,1149133.5,Motor Vehicle Collision,2513695.0,30  ,Tuesday,12,CFD 
2025281488,10/7/2025 12:10:38 PM,4303 S PROVIDENCE RD,          ,1686778.88,1117273.25,Fire Alarm,2513694.0,60  ,Tuesday,12,CFD 
2025281473,10/7/2025 11:56:15 AM,9494 E HWY OO,          ,1729236.0,1187590.5,Medical Response,25003175.0,102 ,Tuesday,11,BCFD
2025281469,10/7/2025 11:53:14 AM,3750-113 MILLER DR,          ,1700218.5,1119965.25,Medical Response,2513693.0,80  ,Tuesday,11,CFD 
2025281447,10/7/2025 11:23:32 AM,4303 S PROVIDENCE RD,          ,1686778.88,1117273.25,Fire Alarm,2513692.0,60  ,Tuesday,11,CFD 
2025281438,10/7/2025 11:13:16 AM,1704 OAK CLIFF PL,          ,1672150.13,1129107.0,Medical Response,2513691.0,50  ,Tuesday,11,CFD 
2025281431,10/7/2025 11:04:10 AM,3713 PRESCOTT DR,          ,1695430.5,1119692.5,Medical Response,2513690.0,60  ,Tuesday,11,CFD 
2025281415,10/7/2025 10:52:35 AM,550-120 STONE VALLEY PKWY,          ,1667940.88,1135078.75,Medical Response,2513689.0,50  ,Tuesday,10,CFD 
2025281408,10/7/2025 10:38:28 AM,705-101 W BUSINESS LOOP 70,          ,1683722.0,1141064.63,Medical Response,2513688.0,20  ,Tuesday,10,CFD 
2025281395,10/7/2025 10:25:52 AM,1408 W BUSINESS LOOP 70,          ,1680264.63,1140632.25,Medical Response,2513687.0,10  ,Tuesday,10,CFD 
2025281383,10/7/2025 10:09:53 AM,1119 S EL CHAPARRAL AVE,          ,1704174.38,1130156.38,Medical Response,25003174.0,113 ,Tuesday,10,BCFD
2025281376,10/7/2025 10:03:59 AM,1408 W BUSINESS LOOP 70,          ,1680264.63,1140632.25,Smoke Alarm,2513686.0,10  ,Tuesday,10,CFD 
2025281304,10/7/2025 8:10:05 AM,6306 MURANO WAY,          ,1714043.0,1127731.63,Medical Response,2513685.0,80  ,Tuesday,8,CFD 
2025281299,10/7/2025 8:07:01 AM,809 S HENRY CLAY BLVD,          ,1707854.38,1067418.75,Public Relations,2510070001.0,210S,Tuesday,8,SBFD
2025281274,10/7/2025 7:20:11 AM,700-301 N GARTH AVE,          ,1686390.5,1138358.25,Medical Response,2513684.0,20  ,Tuesday,7,CFD 
2025281263,10/7/2025 6:54:33 AM,2500 I70 DR SW,          ,1675632.5,1141294.75,Fire Alarm,2513683.0,10  ,Tuesday,6,CFD 
2025281261,10/7/2025 6:37:03 AM,4800 PARIS RD,          ,1703664.88,1153143.0,Medical Response,2513682.0,30  ,Tuesday,6,CFD 
2025281199,10/7/2025 1:28:23 AM,N FAIRVIEW RD/W BROADWAY,          ,1674318.13,1136526.0,Vehicle Collision Fluid Leak,2513681.0,50  ,Tuesday,1,CFD 
2025281196,10/7/2025 1:11:26 AM,12000 N LEWIS LN,          ,1669099.13,1188509.88,Medical Response,25003172.0,100 ,Tuesday,1,BCFD
2025281152,10/6/2025 11:10:47 PM,33 W NORTH CEDAR LAKE DR,          ,1685084.0,1115641.5,Medical Response,2513680.0,60  ,Monday,23,CFD 
2025281143,10/6/2025 10:55:33 PM,4700-108 BRANDON WOODS ST,          ,1685174.0,1116282.13,Medical Response,2513679.0,60  ,Monday,22,CFD 
2025281141,10/6/2025 10:53:08 PM,1201-1402 PAQUIN ST,          ,1690631.38,1134066.0,Medical Response,2513678.0,70  ,Monday,22,CFD 
2025281134,10/6/2025 10:39:25 PM,1500-B W WORLEY ST,          ,1679988.5,1138392.0,Medical Response,2513677.0,20  ,Monday,22,CFD 
2025281130,10/6/2025 10:33:02 PM,10500 E KROEGER RD,          ,1734262.25,1206684.13,Medical Response,25003171.0,102 ,Monday,22,BCFD
2025281104,10/6/2025 10:01:49 PM,314 PENDLETON WALKWAY,          ,1687006.38,1136958.0,Medical Response,2513676.0,20  ,Monday,22,CFD 
2025281088,10/6/2025 9:40:50 PM,1026 WESTWINDS DR,          ,1682055.75,1131293.38,Fire Alarm,2513675.0,50  ,Monday,21,CFD 
2025281082,10/6/2025 9:37:52 PM,1201-612 PAQUIN ST,          ,1690631.38,1134066.0,Medical Response,2513674.0,70  ,Monday,21,CFD 
2025281081,10/6/2025 9:37:37 PM,2509 ANDY DR,          ,1695727.13,1144634.5,Medical Response,2513673.0,30  ,Monday,21,CFD 
2025281064,10/6/2025 9:20:48 PM,500 W WORLEY ST,          ,1684451.38,1137932.5,Residential Structure Fire,2513672.0,20  ,Monday,21,CFD 
2025281062,10/6/2025 9:19:30 PM,2510 SOUTH LEISURELY WAY,          ,1697077.38,1145561.0,Medical Response,2513671.0,30  ,Monday,21,CFD 
2025281053,10/6/2025 9:07:58 PM,123 S NINTH ST,          ,1689385.0,1134751.0,Unknown Problem,2513670.0,70D ,Monday,21,CFD 
2025281040,10/6/2025 8:57:31 PM,2121-1 E COUNTY DR,          ,1695263.88,1154733.0,Medical Response,2513669.0,104 ,Monday,20,CFD 
2025281027,10/6/2025 8:33:53 PM,2400-1014 E NIFONG BLVD,          ,1696512.75,1118891.0,Residential Structure Fire,2513668.0,60  ,Monday,20,CFD 
2025280992,10/6/2025 7:43:30 PM,5305 EDENTON BLVD,          ,1691700.0,1155420.13,Medical Response,2513666.0,30  ,Monday,19,CFD 
2025280982,10/6/2025 7:32:15 PM,N TENTH ST/E BROADWAY,          ,1689752.88,1135391.88,Motor Vehicle Collision,2513665.0,70D ,Monday,19,CFD 
2025280970,10/6/2025 7:13:41 PM,100 W BROADWAY,          ,1686012.5,1135212.13,Medical Response,2513663.0,50  ,Monday,19,CFD 
2025280963,10/6/2025 7:08:25 PM,106-BLK N GARTH AVE,          ,1686223.0,1135861.88,Motor Vehicle Collision,2513664.0,50  ,Monday,19,CFD 
2025280930,10/6/2025 6:31:24 PM,S NINTH ST/ELM ST,          ,1689433.75,1134299.5,Unknown Problem,2513662.0,MUG2,Monday,18,CFD 
